time,nod1,nod2,pressure_north,pressure_south,trend,total,total_nodal,total_wind,rate_slr
1905,0.4345484885821137,-0.8528733259082723,-0.6561924114241409,0.10954254610416866,-6.581448435440285,-7.546423138086415,-0.41832483732615855,-0.5466498653199722,1.9491319296135412
1906,0.8028832981151726,-0.701260037955011,1.0724704537192253,-0.046580776332558305,-6.385954441280232,-5.258441503733403,0.10162326016016154,1.025889677386667,1.9609972727661207
1907,1.0805924076492872,-0.4704918068485512,-2.982817479513854,-0.09073804439489165,-6.1892489808870605,-8.65270390399507,0.610100600800736,-3.0735555239087455,1.9713452894544847
1908,1.2363293157605326,-0.1866166678770071,-2.73380564329759,0.15020451590295966,-5.991685383389335,-7.52557386290044,1.0497126478835255,-2.5836011273946307,1.9754869806502873
1909,1.2525151708942863,0.11832288506046161,-1.1898321199482862,-0.6834241199437505,-5.794151584757003,-6.296569768694292,1.370838055954748,-1.8732562398920367,1.9701410649507967
1910,1.1273229896582895,0.4099067058390073,-0.23984862682288585,-0.36045856039555785,-5.5976571703991755,-4.660734662120323,1.5372296954972968,-0.6003071872184437,1.9539915967943688
1911,0.8748838781367534,0.6552221807220421,-0.565700308477586,0.07892955881291348,-5.403353265398129,-4.360017956204006,1.5301060588587956,-0.48677074966467254,1.9271082175246557
1912,0.5236919789310488,0.8265792497917174,-3.5339147202551007,-0.03370642772859827,-5.212235526894244,-7.429585446155177,1.3502712287227663,-3.567621147983699,1.8921325171752335
1913,0.11338818602189228,0.9046359310057345,-0.2904187249284542,0.2705592861097871,-5.024926761963083,-4.026762083754123,1.0180241170276267,-0.01985943881866714,1.8522842758864133
1914,-0.30971433336963977,0.8805815523882001,0.28377720088817504,-0.1537699230801163,-4.841778671716962,-4.140904174890343,0.5708672190185604,0.13000727780805874,1.811964281167766
1915,-0.6978577518218165,0.7571312593473849,-0.48552250276820264,-0.8084975428063008,-4.662533905729529,-5.897280443778465,0.05927350752556837,-1.2940200455745035,1.7748912888493384
1916,-1.007230261217833,0.5482195418000195,3.534549949605617,-0.6604716613466982,-4.486800413947094,-2.0717328451059887,-0.45901071941781346,2.874078288258919,1.742277144053257
1917,-1.2029113441048223,0.2774273743225582,1.7745269477162318,-0.8848115548929354,-4.314078476918878,-4.349847053877846,-0.9254839697822641,0.8897153928232964,1.7147192494536556
1918,-1.2628134378758464,-0.0246794936298958,0.5045165136092943,-0.2863582372091723,-4.143856564056363,-5.213191219161983,-1.2874929315057422,0.21815827640012198,1.6920232569342186
1919,-1.1801750752141165,-0.32400065612418655,1.0190630893830965,-0.6283731722935096,-3.9756738255320343,-5.089159639780751,-1.504175731338303,0.3906899170895869,1.6735765950813342
1920,-0.9643240868025813,-0.5867501445902541,-1.6050743776602525,-0.03475501720769486,-3.809141245040096,-7.000044871300879,-1.5510742313928354,-1.6398293948679474,1.657400171093033
1921,-0.6396247195575512,-0.783270029447921,1.926487589053494,0.06122587310830294,-3.6441937913134277,-3.0793750781571028,-1.4228947490054722,1.987713462161797,1.6414135664388962
1922,-0.2427275147405933,-0.8913780680590013,0.9219284454972426,-0.053419909934817676,-3.480858531752317,-3.7464555789894867,-1.1341055827995947,0.8685085355624249,1.625891687722496
1923,0.18156763319463484,-0.8988715322092665,1.7497425927043198,0.09602739281864675,-3.3190154537689285,-2.1905493672605933,-0.7173038990146317,1.8457699855229666,1.611761246171075
1924,0.5853682785115594,-0.8049045948206979,-1.2771197810347608,-0.6422961103764814,-3.158506282518102,-5.2974584902384825,-0.2195363163091385,-1.919415891411242,1.5980067372661377
1925,0.923095298780079,-0.6200838029438922,2.7860791180403686,-0.07366933787471472,-2.999414106315701,0.01600716968613991,0.3030114958361868,2.712409780165654,1.5828490770278791
1926,1.1566276523840064,-0.36527086048714474,-0.7143396793450777,-0.3577788317269155,-2.841936467112526,-3.1226981862876575,0.7913567918968617,-1.0721185110719933,1.5667506646308316
1927,1.2596053028554752,-0.06922785695106369,-0.40584539109944917,-0.3899938307222448,-2.6860639733895346,-2.291525749306817,1.1903774459044116,-0.795839221821694,1.5514493286316489
1928,1.2204046161244622,0.23462926229815267,0.22763270913000078,-0.1300601498593615,-2.5316466013861962,-0.979040163692942,1.455033878422615,0.09757255927063926,1.5377012065111573
1929,1.0434503818008372,0.5120025311721983,-2.4155311314580152,-0.1448569125081766,-2.378523732087303,-3.3834588630804596,1.5554529129730355,-2.5603880439661917,1.525570012904347
1930,0.7487163636819055,0.731583356365276,-0.5954248446908491,-0.5016103552703011,-2.226532598805327,-1.8432680787192957,1.4802997200471815,-1.0970351999611503,1.514532899264871
1931,0.3694707550010266,0.8685864844835415,0.22629752502157324,-0.5632441146500918,-2.075617152234329,-1.1745065023782795,1.2380572394845681,-0.3369465896285186,1.5035063906308055
1932,-0.051478979148289965,0.907547645169261,1.947933983794701,-0.24849250602116427,-1.9258313206791657,0.6296788231153421,0.8560686660209711,1.6994414777735367,1.4917673908334095
1933,-0.4666180076427514,0.8440690853888319,-3.76440087696757,-0.7445918395551482,-1.777263674067647,-5.908805312844285,0.37745107774608044,-4.508992716522718,1.478943189308326
1934,-0.8290873845527156,0.6853159671633504,1.4079354609541659,-0.12097237437416834,-1.6300426828175005,-0.4868510136268682,-0.14377141738936516,1.2869630865799975,1.464053132148192
1935,-1.0979732671220095,0.4492075976947109,1.3133042872714622,-0.4442874637486984,-1.4844530476380087,-1.2642018935425434,-0.6487656694272985,0.8690168235227638,1.445132544481783
1936,-1.2429250783927017,0.16239478203632682,-0.1754259935926556,-0.7424364056260117,-1.341016173921144,-3.3394088694961863,-1.080530296356375,-0.9178623992186672,1.421928754125602
1937,-1.2475813379437182,-0.14274839475021736,-4.972742495067984,-0.7041628896405536,-1.2000672968128883,-8.267302414215361,-1.3903297326939354,-5.676905384708538,1.3973604350902313
1938,-1.1114164690415806,-0.4317788024352806,2.031633337589913,0.2844589222043307,-1.0615440869030977,-0.288647098585715,-1.5431952714768613,2.3160922597942437,1.3743914871950569
1939,-0.8498001232763646,-0.6720720445730417,-2.3950026757914586,-0.539068301660859,-0.9251889993738769,-5.3811321446756,-1.5218721678494063,-2.9340709774523175,1.3557979111547702
1940,-0.4922623263962671,-0.8365049473163518,-1.859093154283059,-0.726649308469128,-0.7903845046721436,-4.70489424113695,-1.3287672737126188,-2.585742462752187,1.3437080442835214
1941,-0.07916026753999028,-0.9065170960334032,-3.5417589268919594,-0.6087062940641464,-0.6564473905171726,-5.792589975046671,-0.9856773635733935,-4.1504652209561055,1.3386442300533985
1942,0.34287703093923066,-0.8742058478359844,-1.9008176576705078,-1.090160327874056,-0.5226556586614639,-4.044962461102781,-0.5313288168967538,-2.9909779855445637,1.3403626383514289
1943,0.7262119787588002,-0.7432183448337962,3.3930204341154595,0.04534556799770671,-0.3883748628468868,3.0329847731912833,-0.01700636607499606,3.4383660021131663,1.3466171217146006
1944,1.0275755254081915,-0.5283398418435159,1.315974655488317,-0.6649572941182245,-0.2533322343185438,0.8969208106162243,0.4992356835646756,0.6510173613700925,1.3555589361247682
1945,1.2129511675756788,-0.2538248161894725,-0.5509465240796928,-0.3105340501984898,-0.11726307562193317,-0.019617298513909476,0.9591263513862063,-0.8614805742781826,1.3690393445932603
1946,1.2614145724552066,0.0493407639078765,-2.5588297658917973,-0.4155677630169114,0.02047563460010826,-1.6431665579455175,1.310755336363083,-2.9743975289087086,1.389529004544955
1947,1.1674954182679471,0.34693699005536915,-3.1635680281883105,-0.6126676320961667,0.16064272528705786,-2.101160526674103,1.5144324083233163,-3.776235660284477,1.4176524513031463
1948,0.9417948585209006,0.6053725964053102,1.3208146978811541,0.3450091391225098,0.3040061248607375,3.516997416790612,1.5471674549262109,1.665823837003664,1.4532083974755645
1949,0.609788913533896,0.7954765841523921,1.3126366952173698,0.2378782473459798,0.45128440478217074,3.4070648450318086,1.4052654976862882,1.5505149425633495,1.4938528723669464
1950,0.20895285678552136,0.8957909070243701,0.5977328831041369,-0.07989107536730926,0.6027766993341268,2.2253622708808463,1.1047437638098916,0.5178418077368276,1.5363652879454823
1951,-0.21546881814350513,0.8949925548757663,-0.10842324782023419,-0.3753696437637633,0.7585574623712672,0.954288307519531,0.6795237367322612,-0.4837928915839975,1.578336128179334
1952,-0.6155693837431417,0.7931716419516807,0.34576208661345464,-0.08958459112891112,0.9184439249699936,1.352223678663076,0.17760225820853892,0.2561774954845435,1.6176942391661941
1953,-0.9461873652230176,0.6018212352145683,-1.8966823170406357,0.30734435558107936,1.082096310204506,-0.8516077812634997,-0.3443661300084493,-1.5893379614595564,1.6532738541581127
1954,-1.1700041559136505,0.34254007086475474,0.37127811663791566,-0.28304443175360355,1.2490986958016161,0.5098682956370326,-0.8274640850488957,0.0882336848843121,1.684435926479818
1955,-1.2617563665086864,0.044594590327667306,1.7417121942091023,-1.1106875429748875,1.4189834955004696,0.8328463705536653,-1.2171617761810192,0.6310246512342148,1.7111685702791923
1956,-1.211087437927689,-0.2583845183520138,-1.300978701084124,-0.3527872252857522,1.5913324098574546,-1.5319054727921242,-1.469471956279703,-1.6537659263698763,1.733926170815947
1957,-1.0237166411177925,-0.5321983947999214,1.9850075404915886,-0.3007895648417306,1.765768729663659,1.894071669395803,-1.5559150359177139,1.684217975649858,1.7523705543496582
1958,-0.7207935125808983,-0.7459402132285863,-0.5661170363822923,-0.601320128423439,1.9418065207273862,-0.6923643698878297,-1.4667337258094846,-1.1674371648057313,1.765334541015594
1959,-0.3365105939154903,-0.8754837999342806,-3.4481526276346983,-0.029345863539017258,2.118835637866778,-2.570657247156709,-1.2119943938497708,-3.4774984911737157,1.771890617480576
1960,0.08575606186618907,-0.9062068825978069,-5.911470166187319,-0.5245929515477031,2.2961846442235014,-4.960329294243138,-0.8204508207316178,-6.436063117735022,1.7713795062048265
1961,0.49834297570527136,-0.8346415837841212,2.2365955965318274,0.47431279645314617,2.473111539107743,4.847721324013866,-0.33629860807884987,2.7109083929849733,1.765108790912575
1962,0.8546792724012774,-0.6688658586778055,0.8815987171252795,-0.06107239330223875,2.6492064024060165,3.655546139952529,0.18581341372347193,0.8205263238230407,1.7575840183278757
1963,1.114543382519499,-0.4275916933992103,-2.384772076369265,-0.7957587931152637,2.8246283427733183,0.33104916240907833,0.6869516891202887,-3.180530869484529,1.751455818243659
1964,1.248603064451035,-0.13805298379766048,-0.7130734218040642,0.2554729950166225,2.9994975660547483,3.652447219920681,1.1105500806533746,-0.45760042678744167,1.7455454545153715
1965,1.2417262902346549,0.16706849894535888,-0.2687914965233381,0.12364118065795497,3.1737374336763926,4.437381906991023,1.4087947891800137,-0.14515031586538313,1.7382256274333074
1966,1.094689277881817,0.4533320733220691,-2.040704359009472,-0.13603137186324138,3.3471426915414098,2.7184283118725827,1.548021351203886,-2.1767357308727133,1.7274907977809817
1967,0.8240888755291201,0.6884256500500157,3.0310052963029763,0.6023808743988731,3.519235593232589,8.665136289513574,1.5125145255791357,3.6333861707018493,1.7123441883598334
1968,0.460469187084043,0.8458129691195034,-1.568514275889593,-0.37237633661649844,3.6896115292133764,3.0550030729108313,1.3062821562035465,-1.9408906125060914,1.6950920521960033
1969,0.04487389707220694,0.9077288883297752,-3.6277216889313375,-1.0167520074994045,3.8582540036717896,0.16638309264302942,0.9526027854019821,-4.644473696430742,1.6786375035421663
1970,-0.37578654791718674,0.8671846291962331,-0.10124686437592706,-0.26031045342000453,4.02533902992181,4.155179793404924,0.49139808127904633,-0.3615573177959316,1.666299574360921
1971,-0.7540299703640385,0.7287566374782329,0.46823903073054257,-0.398608821615897,4.191513918543974,4.235870794772814,-0.025273332885805577,0.06963020911464557,1.6609923186854214
1972,-1.0471620272552185,0.5080700154519618,-3.0467535803138834,-0.662424010188912,4.357537493658894,0.1092678913528422,-0.5390920118032566,-3.7091775905027955,1.6629519806917559
1973,-1.2220953472252287,0.23003483366999147,3.076296249596174,0.13371359605843483,4.524104314682325,6.742053646781697,-0.9920605135552373,3.210009845654609,1.6716133078354911
1974,-1.2590842778079618,-0.07396560093816348,-0.18506702300588002,0.14321766200068958,4.691860155225992,3.3169609154746764,-1.3330498787461253,-0.04184936100519043,1.6857965008503806
1975,-1.1539536820512104,-0.36961714551883895,2.2538827068733776,0.1253714890088373,4.861263614852401,5.716946983164567,-1.5235708275700492,2.379254195882215,1.704123586546027
1976,-0.9185702083883504,-0.6235480407562133,-2.98758828569501,-0.5099737404804114,5.032684872535198,-0.006995402784787608,-1.5421182491445635,-3.4975620261754212,1.7256956102753174
1977,-0.5795028390350503,-0.807095758501713,-0.12038388689415679,-0.09151066429333016,5.206402736907465,3.6079095881832144,-1.3865985975367634,-0.21189455118748696,1.7497550737519196
1978,-0.17502390792400455,-0.8995422934824117,-0.05563696070735963,-0.2508127024717556,5.3826358872855815,4.001620022700051,-1.0745662014064161,-0.3064496631791152,1.7752609044189427
1979,0.24921090079641525,-0.8904527145386124,0.5403218155492157,-0.24814777501159793,5.561454917791253,5.212387144586674,-0.6412418137421971,0.29217404053761775,1.801003086111308
1980,0.6453159521970984,-0.7808530106981234,-2.123551718994721,-0.014215137959185246,5.742836504507843,3.469532589052912,-0.13553705850102504,-2.137766856953906,1.8266109678606357
1981,0.9685807663856756,-0.5831142823481855,0.5994871101683215,0.23206962732107303,5.92677711136338,7.143800332890265,0.38546648403749006,0.8315567374893945,1.8523409470993224
1982,1.1825167277194466,-0.31955634946224126,1.8060125898706143,0.44513752425834535,6.113304693927708,9.227415186313873,0.8629603782572053,2.2511501141289596,1.8799573651436186
1983,1.2629757485543722,-0.019928395033806355,4.942953321066406,0.7951776406554372,6.302768584392104,13.283946899634511,1.243047353520566,5.738130961721843,1.9126457746863545
1984,1.2008759920886245,0.28194898313284966,-3.2748987837692156,-0.002058774544784476,6.4958338488649785,4.701701265772453,1.4828249752214742,-3.2769575583140003,1.9522826245169211
1985,1.0032269874937343,0.5520012828349332,-1.7337146227787918,-0.24629116678096705,6.693225109295488,6.268447590064397,1.5552282703286675,-1.980005789559759,1.9994284284352437
1986,0.6923384271466092,0.7597462674207734,-0.24987773926775111,0.5055720166617759,6.895719534552027,8.603498506513434,1.4520846945673827,0.2556942773940247,2.0534597160800105
1987,0.30330195321898656,0.8817346576569381,-3.445218284181994,-0.15175570687722983,7.10391705251149,4.691979672328191,1.1850366108759247,-3.5969739910592238,2.112150855425554
1988,-0.11996982225998883,0.9041969763568304,1.2327630803357117,-0.0024692491535077145,7.318149705637138,9.332670690916183,0.7842271540968415,1.230293831182204,2.1742558716409244
1989,-0.5296999670355015,0.8245977823666009,3.756298449745577,0.3383509760304878,7.538768226839675,11.928315467946838,0.2948978153310994,4.094649425776065,2.240239147127294
1990,-0.879640064596536,0.651921859267696,4.91010143241007,0.7010210803905779,7.766197535062597,13.149601842534405,-0.22771820532884002,5.611122512800647,2.3102105242099125
1991,-1.1302905184592715,0.40566005515788095,-0.7877078096252297,0.37813543811414835,8.000810331681658,6.866607496869186,-0.7246304633013906,-0.40957237151108133,2.383218335104882
1992,-1.2533590813074464,0.11360924715846273,2.1699987581681186,0.7787586563033831,8.242841202083573,10.051848782406092,-1.1397498341489838,2.9487574144715016,2.45787765759534
1993,-1.2349543511376038,-0.19126523966732933,-0.926371485289017,0.42057219767013865,8.492385863200726,6.560366984776914,-1.426219590804933,-0.5057992876188784,2.5317737373752003
1994,-1.0771537675463136,-0.4745506035520852,2.735577511176949,0.38861832812353525,8.749195949558613,10.3216874177607,-1.5517043710983989,3.124195839300484,2.6031724929424804
1995,-0.7977691200947494,-0.7042709216415244,2.608555524211947,0.005613943142862642,9.013020361789222,10.125149787407757,-1.5020400417362738,2.61416946735481,2.673128754336016
1996,-0.42833603706624146,-0.8544964421526625,-5.712859767485176,-0.958054138440954,9.283821700425817,1.3300753152807836,-1.282832479218904,-6.670913905926129,2.7426650674979935
1997,-0.010554391693703735,-0.9082704131067396,0.19410118315619973,0.05521822086787355,9.56155337528882,8.892047974512451,-0.9188248048004434,0.24931940402407327,2.81040263838495
1998,0.40841858389774677,-0.8595230809407206,0.7206882527841633,0.6224625552601423,9.845902228102807,10.737948539104138,-0.45110449704297384,1.3431508080443055,2.874769946572764
1999,0.7812911858169562,-0.7137568158135033,2.3650369126670503,0.07760487453243983,10.136507364603373,12.646683521806317,0.06753437000345297,2.44264178719949,2.9363835467936017
2000,1.0659753040749878,-0.4874250298765089,2.5114351349317516,0.3727045432900159,10.433178937461527,13.895868889881774,0.5785502741984789,2.8841396782217674,2.9965433992715074
2001,1.2303371309860989,-0.2060749933005283,-0.5555916739974167,-0.00872109319527043,10.735816044457675,11.195765414950557,1.0242621376855705,-0.5643127671926872,3.0567007169650395
2002,1.2558242746249855,0.09853582172729575,-1.923250883303468,0.03333676672184188,11.044519080854535,10.50896506062519,1.3543600963522813,-1.8899141165816262,3.118401815624985
2003,1.139559865789518,0.39202437547509206,-1.6856328537014003,-0.03808581520941831,11.359496407582672,11.167361979936464,1.5315842412646101,-1.7237186689108186,3.1829829630865625
2004,0.8946672854995947,0.6412630568846764,1.6657382148116167,0.09339235948630255,11.681115673471847,14.976176590154038,1.5359303423842712,1.7591305742979193,3.2515759543957046
2005,0.5487888593153762,0.8181189728910407,-0.6324587144457052,0.16030603571478588,12.009811598461813,12.90456675193731,1.366907832206417,-0.4721526787309194,3.323013056429094
2006,0.14096572131086216,0.9026294574072664,-0.81960284715569,0.045903604745057794,12.345718284757666,12.615614221065162,1.0435951787181286,-0.7736992424106321,3.394689072355428
2007,-0.2827689659806322,0.8852553634184526,3.045932173867256,0.40554251199412383,12.688749412932898,16.7427104962321,0.6024863974378203,3.4514746858613794,3.46470267454964
2008,-0.674586018990617,0.7679577971442452,1.3687954154031061,0.1816759753482771,13.038658819667594,14.682501988572605,0.09337177815362818,1.5504713907513832,3.531569105537198
2009,-0.990258966968097,0.5639767575692138,-1.1593647344488063,-0.4868924374778716,13.395063234040338,11.322523852714777,-0.42628220939888317,-1.6462571719266779,3.59424008709186
2010,-1.1941561285113682,0.29633666747235576,-3.203836640151493,-1.453212816533926,13.757506837085966,8.202637919361536,-0.8978194610390124,-4.657049456685419,3.651983573835187
2011,-1.263262548600148,-0.004752515398112512,1.7684402356597357,0.33525662897949765,14.125459948807375,14.961141749448348,-1.2680150639982606,2.1036968646392333,3.7041391242928245
2012,-1.1897778187445984,-0.30530525662666247,0.07162423903911175,0.22057633827461687,14.498334661944531,13.295452163887,-1.495083075371261,0.2922005773137286,3.7500495444771254
2013,-0.9819965505003796,-0.5713965728136126,0.05567672027388163,-0.27571903873498926,14.8754698577028,13.102034415927701,-1.5533931233139922,-0.22004231846110764,3.7888042121886922
2014,-0.6633721186300581,-0.7729913245436908,-1.950999565955052,-0.45190737082006033,15.25609550438227,11.416825124433409,-1.4363634431737489,-2.4029069367751124,3.819021491100205
2015,-0.26986935419040253,-0.8873344420146718,3.01091142265887,1.0603442379404564,15.639274155922841,18.553326020317094,-1.1572037962050743,4.071255660599326,3.8403917228785467
2016,0.15409499686986156,-0.9015194105622246,-1.4019264948680585,0.35584350935930154,16.02417384895798,14.230666449756859,-0.7474244136923631,-1.046082985508757,3.8546558031055334
2017,0.5606658276134656,-0.8139450974848682,1.9346133811934056,0.679108051274609,16.410205316543948,18.77064747914056,-0.2532792698714026,2.6137214324680147,3.8636491662797567
2018,0.9039513300755629,-0.6344964803916703,-3.130159103455972,-0.31581925051783727,16.79690368221393,13.620380177924012,0.26945484968389266,-3.4459783539738096,3.8691899677240293
2019,1.1452030472473318,-0.38342887730467895,1.0659520340513027,0.07122673061111238,17.184043310088754,19.08299624469382,0.7617741699426528,1.137178764662415,3.8727327460692607
2020,1.2571896171164285,-0.08908162138754355,4.095980599445025,0.6028860739174078,17.571450231427782,23.438424900519102,1.168107995728885,4.698866673362433,3.8747690458258077
2021,1.2272705210561827,0.21532075002924062,-1.2969918213928164,0.21242999603846413,17.958997119253915,18.317026564984985,1.4425912710854234,-1.0845618253543523,
