time,nod1,nod2,pressure_diff,trend,total,total_nodal,total_wind,rate_slr
1914,-0.24833511546100834,0.9487629333547529,0.005269519459612534,-5.306933873595137,-4.601236536241779,0.7004278178937446,0.005269519459612534,1.8031257914566234
1915,-0.5595562319913566,0.8157541713255505,-1.5819927854080102,-5.12786832870739,-6.453663174781206,0.2561979393341939,-1.5819927854080102,1.7796910329183024
1916,-0.8076172661884031,0.5906669055125607,1.0848770976095652,-4.950995667011476,-4.083068930077753,-0.2169503606758424,1.0848770976095652,1.7605248333238332
1917,-0.9645182522796045,0.298907930493576,-0.35697329561807634,-4.775763362042623,-5.798346979446728,-0.6656103217860285,-0.35697329561807634,1.7472386506628235
1918,-1.0125489430491836,-0.026590369405884953,-0.09021620032651465,-4.601547936878911,-5.730903449660494,-1.0391393124550685,-0.09021620032651465,1.7405829657177563
1919,-0.9462878594569796,-0.3490872731543802,-0.3694423244762125,-4.427646768899072,-6.092464225986644,-1.2953751326113598,-0.3694423244762125,1.7407771984668763
1920,-0.7732142417578709,-0.6321808432370636,-0.9235880005591618,-4.253392497185536,-6.582375582739632,-1.4053950849949346,-0.9235880005591618,1.7461592345227661
1921,-0.5128638279503348,-0.8439168055842539,1.360657963986281,-4.0784149219945185,-4.074537591542827,-1.3567806335345887,1.360657963986281,1.7546186821729792
1922,-0.19462375132224882,-0.9603953981163178,0.5607372130600339,-3.9024687607509403,-4.496750697129473,-1.1550191494385667,0.5607372130600339,1.7646276583901788
1923,0.14558454128617235,-0.968469063762518,1.314427412010937,-3.7254893903164827,-3.2339465007818915,-0.8228845224763456,1.314427412010937,1.774852695569722
1924,0.46935993387779595,-0.8672264850219651,-1.7712816572309669,-3.547498221636996,-5.716646430012132,-0.39786655114416913,-1.7712816572309669,1.7843723005888368
1925,0.7401561791151389,-0.6680954492077106,1.6445712411523374,-3.3686149301987154,-1.6519829591389497,0.07206072990742829,1.6445712411523374,1.7924855670145123
1926,0.9274070672646936,-0.3935529334278182,-0.9444197917439344,-3.1890011082340934,-3.5995667661411526,0.5338541338368754,-0.9444197917439344,1.7994688604860931
1927,1.0099765965515883,-0.0745880088591719,-0.8146817999133688,-3.0087211581014968,-2.8880143703224492,0.9353885876924164,-0.8146817999133688,1.8061136555767998
1928,0.9785447058812963,0.2527960602230758,0.012340310121271467,-2.8277783771187335,-1.5840973008930899,1.231340766104372,0.012340310121271467,1.8126540204227082
1929,0.8366592796113236,0.5516456960091348,-1.5992190742723384,-2.646190354016955,-2.8571044526688354,1.3883049756204584,-1.5992190742723384,1.8189319287858852
1930,0.6003356790096775,0.7882281536516274,-1.1203382591286803,-2.4639919913615564,-2.1957664178289322,1.3885638326613048,-1.1203382591286803,1.824286854645134
1931,0.29624900341031507,0.9358391152482428,-0.7331974474714753,-2.2813329830879283,-1.7824423119008457,1.232088118658558,-0.7331974474714753,1.8275910400430018
1932,-0.041276869854608426,0.9778169479644037,0.8410550031900539,-2.098473783352956,-0.320878702053107,0.9365400781097952,0.8410550031900539,1.828133088604016
1933,-0.37414360369899313,0.9094233909802975,-3.4397278560139366,-1.9157063653671251,-4.8201544340997575,0.5352797872813043,-3.4397278560139366,1.8255682463872902
1934,-0.6647787628363825,0.738378388142875,0.7362450537916444,-1.733360134075498,-0.9235154549773611,0.07359962530649256,0.7362450537916444,1.8183104130941208
1935,-0.880376814005642,0.4839886969221804,0.12361011784384074,-1.552044282748301,-1.8248222819879218,-0.39638811708346167,0.12361011784384074,1.8029633775604137
1936,-0.9966020606597198,0.17496863220496847,-1.2823354814427048,-1.3727674585634153,-3.4767363684608714,-0.8216334284547513,-1.2823354814427048,1.7785180481048901
1937,-1.000335542222028,-0.15380107085776518,-4.0953283612802345,-1.196340673127323,-6.44580564748735,-1.154136613079793,-4.0953283612802345,1.7480094401076007
1938,-0.8911558408092806,-0.46521043059315004,1.8075399460361246,-1.0231655705418952,-0.5719918959082013,-1.3563662714024307,1.8075399460361246,1.7146154251711332
1939,-0.6813866489050977,-0.7241090194378115,-2.264634558077711,-0.8534175880930963,-4.523547814513717,-1.4054956683429092,-2.264634558077711,1.6815019028139133
1940,-0.394705728768525,-0.9012735792945051,-2.265535933657786,-0.6868651899791125,-4.248380431699928,-1.2959793080630302,-2.265535933657786,1.651179055880112
1941,-0.06347227771343059,-0.9767066058064844,-3.072507444677168,-0.5231817769170739,-4.635868105114157,-1.040178883519915,-3.072507444677168,1.6246824059407645
1942,0.2749256262725114,-0.9418935728318597,-2.9155278797591255,-0.3619287087909596,-3.9444245351094334,-0.6669679465593483,-2.9155278797591255,1.6024785607530396
1943,0.5822912153665035,-0.800764012208968,2.2133993239067076,-0.202686064766466,1.792240462297777,-0.21847279684246446,2.2133993239067076,1.5838150377882991
1944,0.823930503863998,-0.5692479666376865,-0.25416640306432553,-0.04516570123329977,-0.04464956707131379,0.2546825372263115,-0.25416640306432553,1.5680785583030548
1945,0.9725683825196786,-0.2734778811945753,-0.7651462041442721,0.11092964689414497,0.044873944074976135,0.6990905013251033,-0.7651462041442721,1.5561437344215712
1946,1.0114273049190734,0.05316110446811186,-2.150620562478016,0.26606304565101446,-0.8199691074398163,1.0645884093871854,-2.150620562478016,1.5489218263773852
1947,0.9361210582066969,0.37379951406146616,-2.852371497446145,0.420714012169622,-1.1217369130083599,1.309920572268163,-2.852371497446145,1.5456861192820082
1948,0.7551498582154365,0.6522451881718314,1.4850878551781435,0.5752002695074161,3.4676831710728275,1.407395046387268,1.4850878551781435,1.5450846390548545
1949,0.4889408849817451,0.857068485421471,1.2959992890396965,0.7297309399805929,3.3717395994235053,1.346009370403216,1.2959992890396965,1.5447052079453183
1950,0.16754255849634703,0.9651499129364962,0.061650804705028185,0.8841413110964798,2.0784845872343514,1.1326924714328432,0.061650804705028185,1.5418965641975446
1951,-0.17276718597344584,0.9642897462383578,-0.7752726444349434,1.0381102528201018,1.0543601686500703,0.791522560264912,-0.7752726444349434,1.5361177560399097
1952,-0.4935757810203431,0.8545850769085067,0.11703216601068879,1.1913648623044617,1.6694063242033141,0.3610092958881636,0.11703216601068879,1.527745422788589
1953,-0.7586718574951133,0.6484188533461785,-0.5918076409325611,1.3436593373778196,0.6415986922963237,-0.1102530041489348,-0.5918076409325611,1.5169667833742162
1954,-0.9381326139720658,0.36906215164716466,-0.037597668159241836,1.494758218979305,0.8880900884951619,-0.5690704623249012,-0.037597668159241836,1.503906636574519
1955,-1.0117013621924689,0.04804744570935447,-0.5639633708896576,1.6444406646927234,0.1168233773199514,-0.9636539164831144,-0.5639633708896576,1.4892859838665196
1956,-0.9710740070018066,-0.27839063048761253,-1.2907780909494788,1.7926154157526089,-0.7476273126862889,-1.2494646374894192,-1.2907780909494788,1.474269695813888
1957,-0.8208363736525196,-0.57340527837275,0.8359296007451872,1.939294603855501,1.3809825525754187,-1.3942416520252696,0.8359296007451872,1.459141149122667
1958,-0.5779465813637081,-0.8036966285412577,-1.1878434727273461,2.0844436455771422,-0.4850430370551697,-1.3816432099049658,-1.1878434727273461,1.4434247893533092
1959,-0.26982089038197415,-0.9432704737880268,-2.1843314345002702,2.227979561726163,-1.1694432369441081,-1.213091364170001,-2.1843314345002702,1.4271074820489638
1960,0.06876091685303007,-0.976372373266268,-4.505612110736018,2.369865141986935,-3.043358425162321,-0.9076114564132379,-4.505612110736018,1.4107360436201755
1961,0.39958131438253414,-0.8992659398590086,2.234683038196879,2.510126770450198,4.245125183170602,-0.49968462547647446,2.234683038196879,1.3959850854343703
1962,0.6852988477630065,-0.7206545860277597,0.6074777694866257,2.649062159073809,3.2211841902956815,-0.035355738264753134,0.6074777694866257,1.3862191968399595
1963,0.89366306225792,-0.4606991234455448,-2.594068290823833,2.78737060981819,0.6262662578067322,0.4329639388123752,-2.594068290823833,1.3825609980343856
1964,1.0011547828667975,-0.14874210515882214,0.053614611464907674,2.925574358680686,3.831601647853569,0.8524126777079754,0.053614611464907674,1.382165663317263
1965,0.9956408484600684,0.1800042241410668,0.2987630957562177,3.0638037424816424,4.538211910838996,1.1756450726011352,0.2987630957562177,1.3825854619396072
1966,0.8777436460851811,0.4884325211019508,-1.35712870739317,3.2020914510686076,3.2111389108625694,1.366176167187132,-1.35712870739317,1.3826979309873266
1967,0.6607708588365828,0.741728846540912,2.9425814908148276,3.3403433286791078,7.68542452487143,1.4024997053774948,2.9425814908148276,1.3824611625823868
1968,0.36921335702044034,0.911302299571165,-1.4697939566409655,3.478583683585085,3.2893053835357247,1.2805156565916054,-1.4697939566409655,1.3844384231182594
1969,0.03598078361233604,0.978012224361182,-3.744403276327928,3.6172310133027596,0.8868207449483498,1.013993007973518,-3.744403276327928,1.3911804195004418
1970,-0.3013131318476339,0.9343287175673937,-0.3798542828487521,3.7568197674851733,4.009981070356181,0.6330155857197597,-0.3798542828487521,1.4040888562141363
1971,-0.6045962345821799,0.7851825684973996,-0.24736113881244606,3.898048784545587,3.8312739796483606,0.18058633391521972,-0.24736113881244606,1.4238598870457908
1972,-0.8396353507941967,0.5474086947455081,-2.832775929731495,4.0415917448943315,0.9165891591141477,-0.2922266560486886,-2.832775929731495,1.4489269867297505
1973,-0.9799003677215291,0.24784589567497545,2.23339486912012,4.187834181891537,5.689174578965103,-0.7320544720465536,2.23339486912012,1.4773184079190482
1974,-1.0095588283006824,-0.0796925853410365,0.20561856251693045,4.337055426478141,3.4534225753533527,-1.0892514136417188,0.20561856251693045,1.5078223116219203
1975,-0.9252630246428701,-0.3982357411980725,1.7695549115747191,4.489398644215921,4.935454789949698,-1.3234987658409425,1.7695549115747191,1.5393795320939851
1976,-0.7365278715948659,-0.6718279148944403,-2.4891816010008356,4.644931332896938,0.7473939454067962,-1.4083557864893061,-2.4891816010008356,1.5706265601519487
1977,-0.4646569077899139,-0.8695873054091536,-0.09363302299621755,4.803523956246311,3.3756467200510256,-1.3342442131990675,-0.09363302299621755,1.600110182668124
1978,-0.140337652151443,-0.9691917605205457,-0.3213416797873296,4.964953369430563,3.5340822769712448,-1.1095294126719888,-0.3213416797873296,1.627140007446588
1979,0.1998222592738626,-0.9593983966256401,0.0463414106778199,5.128951957735628,4.415717231061671,-0.7595761373517775,0.0463414106778199,1.651453266911438
1980,0.5174271715298217,-0.8413126426957489,-1.2417880300627873,5.295244022812851,3.729570521584136,-0.32388547116592725,-1.2417880300627873,1.6740707998266569
1981,0.7766273321507092,-0.6282634646402678,0.8366232302481015,5.46376611770096,6.448753215459503,0.1483638675104414,0.8366232302481015,1.696861785242465
1982,0.9481654430319919,-0.34429885416708755,1.9206274172943765,5.634616379861344,8.159110386020625,0.6038665888649044,1.9206274172943765,1.7219241123630447
1983,1.0126790869810247,-0.021471404298725537,4.4190214325851365,5.808150940173569,11.218380055441004,0.9912076826822992,4.4190214325851365,1.751637060315927
1984,0.9628862665318123,0.3037796369547211,-1.9381028699832779,5.984943791924529,5.313506825427784,1.2666659034865333,-1.9381028699832779,1.7872747311183934
1985,0.8044073616557977,0.594741457957751,-1.363718187670135,6.165605886397247,6.201036518340661,1.3991488196135489,-1.363718187670135,1.8291592479461416
1986,0.5551307276384517,0.8185716533903584,0.7380287509151465,6.350775641513757,8.462506773457713,1.37370238102881,0.7380287509151465,1.8767121764065031
1987,0.24319354145709612,0.9500053208817998,-2.278823590773643,6.540948321678548,5.455323593243801,1.1931988623388958,-2.278823590773643,1.9282990827967028
1988,-0.09619419075194616,0.9742068446610125,0.862089341995484,6.736435458073098,8.476537453977649,0.8780126539090664,0.862089341995484,1.983273661043703
1989,-0.42472397399980427,0.8884444702641988,2.9649758147637746,6.937603053887289,10.366299364915458,0.46372049626439454,2.9649758147637746,2.0424283485711126
1990,-0.7053129076367218,0.7023986521628065,4.250865823109674,7.14492112778732,11.39287269542308,-0.002914255473915328,4.250865823109674,2.1060055347790563
1991,-0.9062894292046392,0.43706936947819636,0.20388448875978882,7.3588041608431,7.093468589876446,-0.4692200597264428,0.20388448875978882,2.1730960917376185
1992,-1.004968251821629,0.12240574685894658,2.670282365983528,7.579540346134844,9.36726020715569,-0.8825625049626824,2.670282365983528,2.2420158747765573
1993,-0.9902109729381174,-0.20607446220446946,0.1843142277866012,7.807207335798411,6.795236128442426,-1.196285435142587,0.1843142277866012,2.3093440992360525
1994,-0.8636833249613354,-0.511293952763685,2.4094776729138414,8.041409165982055,9.075909561170876,-1.3749772777250202,2.4094776729138414,2.3726522013261686
1995,-0.6396671551959147,-0.7588009806484128,1.7296216701966478,8.281737776063645,8.612891310415964,-1.3984681358443276,1.7296216701966478,2.432757186424075
1996,-0.3434483579227948,-0.9206581137195574,-4.953102230000128,8.52796060326687,2.310751901624389,-1.2641064716423522,-4.953102230000128,2.490374495012846
1997,-0.008462721280479023,-0.9785956781417928,0.30723528468378547,8.779812675066214,8.099989560327728,-0.9870583994222718,0.30723528468378547,2.544092416747681
1998,0.32747814763748606,-0.9260739534547172,1.5245055172124793,9.036779086616406,9.962688798011653,-0.5985958058172312,1.5245055172124793,2.5924805115713667
1999,0.6264548195997095,-0.7690213455376058,1.691273867682257,9.298308777380488,10.847016119124849,-0.14256652593789632,1.691273867682257,2.635924340937308
2000,0.8547202105112358,-0.5251652159666131,2.24518657066851,9.563963954803867,12.138705520017,0.32955499454462267,2.24518657066851,2.6753231779918885
2001,0.9865087939431777,-0.22203090060723626,-0.2589150245313849,9.833373412978865,10.338936281783422,0.7644778933359414,-0.2589150245313849,2.7120045336879084
2002,1.0069448928781928,0.10616522116431612,-1.0426767267746755,10.106364861541449,10.176798248809282,1.1131101140425088,-1.0426767267746755,2.7473970776117618
2003,0.9137217763435677,0.4223779108403878,-1.0071430782431086,10.382852828501218,10.711809437442064,1.3360996871839554,-1.0071430782431086,2.7823871326065497
2004,0.7173620323815083,0.6909145635085121,1.2815370113586941,10.662842288062759,13.352655895311473,1.4082765958900203,1.2815370113586941,2.817574155882845
2005,0.4400298276771921,0.8814640216436159,-0.041551356325363234,10.946367659677787,12.226310152673232,1.3214938493208082,-0.041551356325363234,2.8524324346067598
2006,0.11302912040560041,0.9725179563659487,-0.33724561338838205,11.23332877498411,11.981630238367277,1.0855470767715492,-0.33724561338838205,2.8858863811585422
2007,-0.22672978370614158,0.9537986266996586,2.6289222296283175,11.523544935909495,14.879536008531328,0.727068842993517,2.6289222296283175,2.917416417465857
2008,-0.5408964935261165,0.8274189827565501,1.2354205584122973,11.816812058477282,13.338755106120013,0.28652248923043366,1.2354205584122973,2.946833426123998
2009,-0.7940093447493881,0.6076441658402834,-1.3843784378620851,12.112911621134295,10.542168004363106,-0.18636517890910476,-1.3843784378620851,2.9742217966878304
2010,-0.957498146197877,0.31928132622031036,-4.1709854205778445,12.411656417814848,7.602454177259437,-0.6382168199775666,-4.1709854205778445,2.9998803302554577
2011,-1.0129090489647246,-0.005120491608867004,1.7247662636768244,12.712887687185386,13.41962441028862,-1.0180295405735915,1.7247662636768244,3.0240123703948907
2012,-0.9539875303034645,-0.3289443323678005,0.49060119825724163,13.016458891893826,12.224128227479802,-1.2829318626712651,0.49060119825724163,3.046730166009368
2013,-0.7873843748128218,-0.6156384801171769,-0.29805554647761595,13.32223372038726,11.621155318979644,-1.4030228549299988,-0.29805554647761595,3.067679278842368
2014,-0.5319049650730757,-0.8328422444722512,-1.821365024654419,13.6299947476623,10.443882513462555,-1.3647472095453268,-1.821365024654419,3.08591529665474
2015,-0.2163866182850384,-0.9560386835146968,3.634724644725329,13.939416779718208,16.4017161226438,-1.1724253017997353,3.634724644725329,3.1012293622362197
2016,0.1235564348065526,-0.9713219611761713,-0.21273911762766143,14.250240620109544,13.189735976112264,-0.8477655263696187,-0.21273911762766143,3.1145552092589224
2017,0.4495530171968473,-0.8769669727750838,2.3676617228851673,14.562327821569992,16.502575588876923,-0.4274139555782365,2.3676617228851673,3.126704547628938
2018,0.7248061640645149,-0.6836240667397999,-2.340497162569491,14.875581529635332,12.576266464390557,0.041182097324715006,-2.340497162569491,3.1381933370902093
2019,0.9182465915293765,-0.41311688324369394,0.874079223401726,15.189966488988034,16.569175420675442,0.5051297082856825,0.874079223401726,3.149207615520284
2020,1.0080396516566046,-0.09597900408704481,3.591025986046052,15.505423052739388,20.008509686355,0.9120606475695597,3.591025986046052,3.1592231397914095
2021,0.9840499250792989,0.23199253476959994,-0.37267026299794287,15.821811116946316,16.66518331379727,1.2160424598488988,-0.37267026299794287,3.167550388855833
2022,0.8489852595867401,0.5337778446844037,0.8272096869950881,16.138933130510555,18.348905921776787,1.382763104271144,0.8272096869950881,3.173190040768743
2023,0.6180911209696869,0.7753128156869232,1.0349616320901005,16.456449125100065,18.884814693846774,1.3934039366566102,1.0349616320901005,
