time,nod1,nod2,pressure_north,pressure_south,trend,total,total_nodal,total_wind,rate_slr
1931,0.3435045199524678,0.9233750508366092,0.08669129764179197,-0.3140120314875412,-3.439927903011771,-2.4003690660684436,1.266879570789077,-0.22732073384574925,2.8093376143028426
1932,-0.04786106012619946,0.9647937976988985,0.7462252393582438,-0.13853608869683579,-3.158783931259933,-1.634162043025826,0.916932737572699,0.607689150661408,2.8091101821202713
1933,-0.43382430827591456,0.8973111469653443,-1.4420873442446966,-0.4151144949166657,-2.878105866587717,-4.271820867059649,0.46348683868942975,-1.8572018391613623,2.8000513768377844
1934,-0.7708195037754376,0.7285442236588123,0.5393596421090562,-0.06744283702760533,-2.598773655892376,-2.1691321309275504,-0.04227528011662529,0.47191680508145084,2.7814784020525374
1935,-1.0208082099551845,0.4775426463194115,0.5031078128275802,-0.24769297259829495,-2.3218101861772094,-2.609660909583697,-0.543265563635773,0.2554148402292853,2.751574276640545
1936,-1.1555728744727902,0.1726382954341661,-0.06720315223565405,-0.41391282734620954,-2.048458800564267,-3.5125093591847545,-0.9829345790386241,-0.4811159795818636,2.7102842796765603
1937,-1.15990189424011,-0.1517526563145871,-1.90498548180721,-0.39257510859484573,-1.7797533302418973,-5.38896847119865,-1.311654550554697,-2.297560590402056,2.6608549861876685
1938,-1.0333066298152183,-0.4590144801595772,0.7782892470913366,0.15858758522781796,-1.5162878033267333,-2.0717320809823745,-1.4923211099747955,0.9368768323191545,2.6065612766909396
1939,-0.7900765607301842,-0.7144649029307517,-0.9174907670760689,-0.3005338681971392,-1.2584410749037094,-3.9810071738378534,-1.504541463660936,-1.218024635273208,2.5504608879598756
1940,-0.45766635607996875,-0.8892698793403198,-0.7121916068946632,-0.4051114243300343,-1.0061956257347582,-3.4704348923797443,-1.3469362354202885,-1.1173030312246974,2.495051049188133
1941,-0.07359692027737817,-0.9636982437411621,-1.3567964443125204,-0.33935747397392557,-0.7594308650660828,-3.492879947371069,-1.0372951640185402,-1.696153918286446,2.44152394940824
1942,0.31877979060935585,-0.9293488715371657,-0.7281756586060774,-0.6077710362149462,-0.5178908358531101,-2.4644066116019436,-0.6105690809278099,-1.3359466948210237,2.3905204035222956
1943,0.6751741342737133,-0.7900989587141233,1.2998168863313055,0.025280430910071965,-0.28132678436162367,0.928845708439344,-0.11492482444040997,1.3250973172413776,2.3413827719963693
1944,0.9553579892115275,-0.5616663821465515,0.5041307921371333,-0.3707177498130438,-0.049614281453836284,0.47749036793522914,0.39369160706497597,0.13341304232408951,2.293243117705295
1945,1.1277055163478666,-0.26983553939583343,-0.21105961763838044,-0.17312462822529381,0.17732183917943534,0.6510075702677943,0.8578699769520333,-0.3841842458636743,2.2453800047298955
1946,1.172762935380553,0.05245307312010782,-0.9802505477157116,-0.23168156415933563,0.3994617194921428,0.4127456161177565,1.225216008500661,-1.2119321118750472,2.1971442772355454
1947,1.0854443762341146,0.3688210288235804,-1.2119169996003343,-0.34156594410346486,0.6167506946265444,0.5175331559804404,1.454265405057695,-1.5534829437037991,2.1481739992704796
1948,0.8756059482137507,0.6435581971013681,0.5059849421356164,0.19234470070748985,0.8290965193462387,3.046590307504464,1.5191641453151188,0.6983296428431063,2.097970803468785
1949,0.5669332286264871,0.8456535353158209,0.5028520680002386,0.13261857470487948,1.0363448553203014,3.0844022619677274,1.412586763942308,0.6354706427051181,2.044327062790865
1950,0.1942677459346081,0.95229546981084,0.22898279278335534,-0.044539762105455585,1.2379619319044117,2.5689681783277596,1.1465632157454482,0.18444303067789974,1.984508244808827
1951,-0.20032576851963468,0.9514467593266551,-0.04153537272278217,-0.20927086734006897,1.4332465042820668,1.9335612550262362,0.7511209908070204,-0.2508062400628511,1.9183697012614576
1952,-0.5723074500430672,0.8432032023210324,0.13245643743109986,-0.04994395630364632,1.6216358721567032,1.975044105562122,0.27089575227796525,0.08251248112745355,1.8471249917124255
1953,-0.8796897515613108,0.639782823688794,-0.7265914696258422,0.17134635400886425,1.802671502624552,1.0075194591350571,-0.23990692787251677,-0.555245115616978,1.7727881605011775
1954,-1.087776800949764,0.3641467614320355,0.14223125822629873,-0.15779899816867315,1.9761935042569387,1.236995724796836,-0.7236300395177284,-0.015567739942374426,1.6979708475287314
1955,-1.1730807083048616,0.04740752112362373,0.6672246646084885,-0.6192150839145804,2.142265672130298,1.0646020656429687,-1.1256731871812378,0.04800958069390815,1.6243778717143886
1956,-1.1259727687639554,-0.2746828577588861,-0.4983860596367203,-0.19668103121441793,2.3010690785998165,0.20534636122583683,-1.4006556265228416,-0.6950670908511383,1.5530796778226108
1957,-0.95177030553756,-0.5657683243203296,0.7604275808904225,-0.1676920181667271,2.4528816076948203,1.528078540560626,-1.5175386298578897,0.5927355627236954,1.48396039210688
1958,-0.6701364754113395,-0.7929925167101405,-0.21687122073600626,-0.3352396415502652,2.5978611570211925,0.5826213026134415,-1.4631289921214798,-0.5521108622862715,1.415756600215179
1959,-0.31286078385700417,-0.9307074341038313,-1.3209372295497093,-0.016360498025563296,2.736032927737856,0.1551669822017483,-1.2435682179608354,-1.3372977275752727,1.3487298638515233
1960,0.07972916520626255,-0.9633684627095884,-2.264598429114819,-0.292463772163647,2.867607129791497,-0.573094368990295,-0.8836392975033258,-2.557062201278466,1.285136698594247
1961,0.46331966014697934,-0.8872889788461985,0.8568073139307206,0.2644322788304962,2.9930602674567055,3.690330541518703,-0.42396931869921917,1.1212395927612169,1.2278713301988686
1962,0.7946128054944687,-0.7110564777285501,0.33772767412956495,-0.03404823200071225,3.113181395831271,3.5004171657260423,0.08355632776591859,0.3036794421288527,1.1809690066625311
1963,1.0362137852493802,-0.45456325729564023,-0.913571572911321,-0.4436403838066401,3.2292540687892117,2.4536926400249905,0.5816505279537401,-1.357211956717961,1.1462141585067176
1964,1.1608518142775366,-0.14676106894307284,-0.2731680792532175,0.1424277539148594,3.3424242275326144,4.22577464752872,1.0140907453344639,-0.1307403253383581,1.1209747480096244
1965,1.1544583365961636,0.17760682034857278,-0.10297012142036438,0.06893071281897362,3.4534490183911366,4.751474766734482,1.3320651569447364,-0.034039408601390764,1.1028037231105259
1966,1.017755017971212,0.48192728499399395,-0.7817642237515585,-0.07583832003526575,3.5629849721547195,4.205064731333101,1.499682302965206,-0.8576025437868242,1.0905201225099392
1967,0.7661722876713553,0.7318500586503244,1.1611341408621272,0.3358310139054743,3.6715530428931245,6.666540543982405,1.4980223463216795,1.4969651547676015,1.083614524694363
1968,0.42810762400333363,0.8991650311291297,-0.6008750556739955,-0.20760208033683017,3.779707877093592,4.29850339621523,1.3272726551324634,-0.8084771360108256,1.0831762980861481
1969,0.041720180186228986,0.9649864732879655,-1.389727530895728,-0.5668454495832018,3.888188302510354,2.9383219755056187,1.0067066534741944,-1.9565729804789298,1.0904825356018688
1970,-0.3493764418418708,0.9218847695343925,-0.03878620437416026,-0.14512466649853747,3.997804384213966,4.3864018410337895,0.5725083276925217,-0.18391087087269775,1.106585702041576
1971,-0.701037090199339,0.7747250379783345,0.17937557724792996,-0.22222685082510224,4.109505442918669,4.140342117120492,0.07368794777899546,-0.04285127357717228,1.132019663915429
1972,-0.9735679607003195,0.5401179787243185,-1.167167079915807,-0.3693054285614097,4.224208316997052,2.254285826543834,-0.43344998197600093,-1.5364725084772166,1.1647830514793167
1973,-1.136207047249464,0.24454493597205423,1.1784844477735208,0.07454614587832473,4.342462053214533,4.703830535588969,-0.8916621112774099,1.2530305936518455,1.2023666523481946
1974,-1.1705964127713484,-0.07863119188073345,-0.07089649068623476,0.0798447206459865,4.464681647466691,3.2244022727743604,-1.2492276046520818,0.008948229959751738,1.2436912766247765
1975,-1.0728543470220866,-0.3929317996888626,0.8634297550194595,0.06989537028494279,4.591200308539488,4.058739287132941,-1.4657861467109492,0.9333251253044023,1.2881315926540848
1976,-0.8540135158307777,-0.6628801093706708,-1.144501714197072,-0.2843134727702175,4.722307965997508,1.7765991538287693,-1.5168936252014484,-1.4288151869672894,1.3350654506490756
1977,-0.5387756455399942,-0.8580056221801048,-0.04611731997051497,-0.0510177538479466,4.858213398669303,3.3642970571307425,-1.396781267720099,-0.09713507381846156,1.3838279362583261
1978,-0.16272330802331852,-0.9562834856541461,-0.021313712202802294,-0.13982961237857539,4.999073553249173,3.7189234349903306,-1.1190067936774646,-0.16114332458137767,1.4335971892990163
1979,0.23169647309367375,-0.9466205556301951,0.2069894459942023,-0.13834389905505332,5.144932836529106,4.498654300931734,-0.7149240825365213,0.06864554693914898,1.4834966624213441
1980,0.5999634433218348,-0.8301075383161357,-0.8135018450208081,-0.007925026169536544,5.295772885733442,4.2442019195487966,-0.23014409499430089,-0.8214268711903446,1.5339623338264907
1981,0.9005093547703942,-0.6198958764905941,0.22965481171302637,0.12938023359004458,5.451725303294404,6.091373826877275,0.2806134782798001,0.35903504530307095,1.5863871570205923
1982,1.0994099949531941,-0.3397132763415103,0.6918572130123398,0.24816688652048022,5.61305031713756,7.312771135282064,0.7596967186116839,0.9400240995328201,1.6423511705831562
1983,1.1742143927401585,-0.021185435309155627,1.8935736815697044,0.44331638776341925,5.780195537411036,9.270114564175163,1.1530289574310029,2.3368900693331236,1.7036888839371533
1984,1.1164789786506928,0.29973371827035206,-1.254566196350542,-0.0011477793737520515,5.953788093924991,6.1142868151217415,1.416212696921045,-1.2557139757242939,1.77121026737042
1985,0.9327206553640168,0.586820335919282,-0.6641609110597498,-0.13730882863529567,6.13443759088512,6.852508842473373,1.5195409912832987,-0.8014697396950455,1.8446610019610477
1986,0.6436812003184983,0.80766942709189,-0.09572453550594032,0.2818594848768943,6.3227202943172,7.960205871098543,1.4513506274103882,0.18613494937095396,1.9230283226305023
1987,0.28198603118356236,0.9373525824805796,-1.3198131251583032,-0.08460473277372929,6.51904325541122,6.33396401114333,1.219338613664142,-1.4044178579320326,2.0042233556832034
1988,-0.1115383982260946,0.9612317759079948,0.4722536453230249,-0.0013766214733083185,6.723564965453841,8.044135366985458,0.8496933776819002,0.4708770238497166,2.08699521400733
1989,-0.49247289652157283,0.8766116360482501,1.4389834219646194,0.1886327341478392,6.936442298212686,8.948197193851822,0.38413873952667726,1.6276161561124587,2.1715048976251428
1990,-0.8178193646729935,0.6930436872969925,1.8809885997959457,0.3908235307630132,7.1578659449788695,9.304902398161827,-0.12477567737600104,2.271812130558959,2.2575263060152295
1991,-1.050854219704342,0.43124821850815676,-0.30175943007902756,0.2108128145704998,7.387947559415732,6.677394942711019,-0.6196060011961853,-0.09094661550852776,2.343715814085612
1992,-1.165273580452624,0.12077547399650129,0.8312950316553032,0.4341627037794266,7.626609107795992,7.8475687367745985,-1.0444981064561227,1.2654577354347298,2.4282503040376424
1993,-1.1481623262700593,-0.2033298394069623,-0.35487947183778584,0.23447156702138555,7.8735976202232605,6.401697549729839,-1.3514921656770216,-0.12040790481640029,2.5081193469892105
1994,-1.0014518952520626,-0.5044842344513286,1.0479600438430736,0.21665708972950964,8.128232977193834,7.886913981063026,-1.5059361297033913,1.2646171335725833,2.581106638997759
1995,-0.7417022725663038,-0.7486948158768071,0.9992997640721727,0.0031298075649507586,8.389818948022812,7.901851431216825,-1.4903970884431108,1.0024295716371234,2.6482268110015195
1996,-0.3982327770174202,-0.9083962389554857,-2.1885136677504797,-0.5341210293405078,8.657878339394138,4.628614626330244,-1.306629015972906,-2.7226346970909874,2.7105656436897707
1997,-0.009812633890674086,-0.9655621562825681,0.07435734632987995,0.03078449513959051,8.931932076760766,8.061699128056995,-0.9753747901732422,0.10514184146947046,2.7669215686948245
1998,0.3797151133141035,-0.9137399473016042,0.2760852104900876,0.34702667354738476,9.211262653133103,9.300349703183075,-0.5340248339875007,0.6231118840374723,2.8158114658786815
1999,0.7263823999450298,-0.7587790598407109,0.9060113181083966,0.04326519118696167,9.495094369936503,10.41197421933618,-0.03239665989568108,0.9492765092953583,2.8572541703451027
2000,0.991059049061805,-0.5181707518841614,0.9620943524206035,0.20778505756041468,9.782713487202123,11.425481194360785,0.4728882971776436,1.1698794099810181,2.8917453507863655
2001,1.1438696022311754,-0.21907376043062857,-0.21283910715806895,-0.004862062682608436,10.073443440093776,10.780538112053645,0.9247958418005469,-0.2177011698406774,2.920022346765272
2002,1.1675655211155023,0.10475124932523953,-0.7367695017787904,0.018585450907116944,10.366717956555178,10.920850676124246,1.2723167704407419,-0.7181840508716735,2.9428685831272894
2003,1.0594721215594975,0.4167524294932341,-0.6457414831237787,-0.02123307442315339,10.662017156719234,11.471267150225033,1.4762245510527316,-0.666974557546932,2.960325095872891
2004,0.8317904793895304,0.6817125505960454,0.6381201356909167,0.05206681040231943,10.958782975729756,13.162472951808567,1.5135030299855758,0.6901869460932362,2.972101687210671
2005,0.5102202302151543,0.8697241572125495,-0.24228575480345219,0.08937159328470942,11.256437494161368,12.48346772007033,1.3799443874277038,-0.15291416151874276,2.978226260128025
2006,0.13105871513025846,0.9595653812361947,-0.3139779560729816,0.025591539802508938,11.554428227755361,12.356665907851342,1.090624096366453,-0.2883864162704727,2.978951018396039
2007,-0.2628960928622426,0.9410953667854173,1.166852411027307,0.2260924255283998,11.852227697840576,13.923371808319457,0.6781992739231747,1.3929448365557069,2.9750288545755676
2008,-0.6271764232581124,0.8163989224401461,0.5243656586872322,0.10128546505458572,12.149433998670474,12.964307621594326,0.1892224991820337,0.6256511237418179,2.9676498973489984
2009,-0.9206640213676931,0.5995511978300955,-0.44413580422353544,-0.2714455054773685,12.445757677310375,11.409063544071874,-0.3211128235375976,-0.715581309700904,2.957930544042444
2010,-1.1102313840007585,0.3150289467775189,-1.2273433204360666,-0.8101750144110009,12.741020107478963,9.908299335408657,-0.7952024372232396,-2.037518334847068,2.9470021501747468
2011,-1.1744810366103784,-0.005052293842613968,0.6774637893914632,0.18690761678161066,13.035158107345325,12.719996183065406,-1.1795333304529925,0.8643714061730738,2.9357299363106115
2012,-1.106160779834447,-0.3245632552364108,0.02743820651304982,0.12297265480123955,13.328166094741086,12.047852920984518,-1.4307240350708579,0.15041086131428938,2.9247398987985918
2013,-0.9129822837362997,-0.6074390390536077,0.021328943516072753,-0.15371504685273488,13.620106087105043,11.967298660978473,-1.5204213227899075,-0.13238610333666212,2.9141901923063784
2014,-0.616750630666929,-0.8217499539164349,-0.7473996193935625,-0.251941117296107,13.911004133202361,11.473162811929328,-1.4385005845833638,-0.9993407366896695,2.9035755616560266
2015,-0.2509030598668064,-0.9433055891855721,1.153436469485968,0.5911483841045354,14.200821199436248,14.751197403974373,-1.1942086490523784,1.7445848535905033,2.8929189411369904
2016,0.14326527123022698,-0.958385315024848,-0.5370576944075958,0.19838492823841875,14.48958792142976,13.335795111465961,-0.8151200437946211,-0.338672766169177,2.883327901541497
2017,0.521262490633613,-0.865287002727407,0.7411223098199536,0.3786068832920925,14.777486779744548,15.5531914607628,-0.34402451209379403,1.119729193112046,2.8757152021003485
2018,0.8404220455747254,-0.6745191530186765,-1.1991185253899723,-0.17607115965976408,15.064730961849829,13.855444169356142,0.16590289255604895,-1.3751896850497365,2.8703917962161807
2019,1.064718702815071,-0.4076147457946551,0.4083507543746056,0.03970933702397558,15.351565138987784,16.456729187406783,0.657103957020416,0.44806009139858116,2.8673768830831126
2020,1.1688349079634344,-0.09470069837229807,1.5691107238002486,0.3361126657203719,15.638206338466452,18.617563937578208,1.0741342095911364,1.9052233895206205,2.8660191963882475
2021,1.1410185122393453,0.22890271959809005,-0.496858743887476,0.11843101928613747,15.924768978265433,16.91626248550153,1.3699212318374352,-0.3784277246013385,
